id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
81130025-5,81130025,945429203,945429204,21.937738438387804,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6606652 40.3477601, -74.6608826 40.3476534)"
81130025-6,81130025,945429204,494671844,5.736919142565997,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6608826 40.3476534, -74.6609082 40.3476057)"
140559817-0,140559817,1539768602,1539763047,8.08626739528475,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6528460 40.3439914, -74.6527516 40.3440014)"
140577202-0,140577202,1539925627,10034452945,16.18601241549901,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6589390 40.3437683, -74.6587602 40.3438190)"
140577202-1,140577202,10034452945,1539925632,4.083984008454843,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6587602 40.3438190, -74.6587121 40.3438176)"
140577204-0,140577204,1539925582,9956212513,26.52295945421802,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6590673 40.3437695, -74.6589656 40.3435442)"
140577204-1,140577204,9956212513,1539925580,8.89914089443455,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6589656 40.3435442, -74.6589315 40.3434686)"
140577207-0,140577207,1539925549,1539925621,17.41986573481299,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6595509 40.3451718, -74.6594924 40.3450218)"
140577207-1,140577207,1539925621,1539925608,34.351923934072566,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6594924 40.3450218, -74.6593766 40.3447261)"
140577210-0,140577210,2115083977,2115083967,43.50821306348507,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6599262 40.3461735, -74.6598133 40.3460936, -74.6595737 40.3458901)"
140577210-1,140577210,2115083967,9910692428,7.277404374166426,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6595737 40.3458901, -74.6595202 40.3458390)"
140577210-2,140577210,9910692428,2115084007,7.433564776103742,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6595202 40.3458390, -74.6594669 40.3457860)"
140577210-3,140577210,2115084007,9910692422,48.14611854171349,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6594669 40.3457860, -74.6594083 40.3457251, -74.6593238 40.3456326, -74.6592742 40.3455570, -74.6592286 40.3454788, -74.6591946 40.3454093)"
140577210-4,140577210,9910692422,10034239441,10.63234745712074,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6591946 40.3454093, -74.6591600 40.3453175)"
140577211-0,140577211,1539925617,4554553782,70.5770379937734,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6597621 40.3440381, -74.6593662 40.3445957)"
140577211-1,140577211,4554553782,1539925626,14.37765655989466,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6593662 40.3445957, -74.6592863 40.3447096)"
140577211-2,140577211,1539925626,3059690084,8.784686624785724,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6592863 40.3447096, -74.6592375 40.3447792)"
140577211-3,140577211,3059690084,1539925615,36.516786015641934,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6592375 40.3447792, -74.6590346 40.3450685)"
140577211-4,140577211,1539925615,300153911,5.268231666477952,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6590346 40.3450685, -74.6589766 40.3450854)"
140577212-0,140577212,1539925602,1539925553,16.414939980772743,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6592405 40.3450750, -74.6591795 40.3451218, -74.6591621 40.3451475, -74.6591412 40.3451976)"
140577217-0,140577217,1539925551,1539925590,16.137743793992716,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6601594 40.3448466, -74.6601252 40.3448542, -74.6599747 40.3448273)"
140577217-1,140577217,1539925590,1539925608,51.98008149804833,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6599747 40.3448273, -74.6593766 40.3447261)"
140577217-2,140577217,1539925608,1539925626,8.060932185472705,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6593766 40.3447261, -74.6593337 40.3447261, -74.6592863 40.3447096)"
140577218-0,140577218,1539925628,10034266427,14.868063622194644,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6601693 40.3448687, -74.6600013 40.3449067)"
140577218-1,140577218,10034266427,10034266426,4.007598445635039,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6600013 40.3449067, -74.6599560 40.3449169)"
140577218-2,140577218,10034266426,1539925621,41.02993665358746,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6599560 40.3449169, -74.6594924 40.3450218)"
140577218-3,140577218,1539925621,1539925602,22.177225593989174,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6594924 40.3450218, -74.6592405 40.3450750)"
140577218-4,140577218,1539925602,1539925555,14.602054761027485,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6592405 40.3450750, -74.6591677 40.3450874, -74.6591231 40.3450917, -74.6590909 40.3450931, -74.6590706 40.3450928)"
140577219-0,140577219,1539925625,10034266426,27.267102005201288,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6597805 40.3451221, -74.6599560 40.3449169)"
140577219-1,140577219,10034266426,945429226,5.342657204206758,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6599560 40.3449169, -74.6599904 40.3448767)"
140577221-0,140577221,1539925617,1539925590,89.68749140605173,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6597621 40.3440381, -74.6599612 40.3447834, -74.6599747 40.3448273)"
140579038-0,140579038,10034409370,1539951797,71.4965390439428,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6573664 40.3448585, -74.6573101 40.3447901, -74.6571384 40.3445815, -74.6569257 40.3443111)"
140579038-1,140579038,1539951797,1539951963,54.82069491064409,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6569257 40.3443111, -74.6568057 40.3441691, -74.6566823 40.3440157, -74.6565895 40.3438907)"
140579038-2,140579038,1539951963,3790904447,42.56668331397359,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6565895 40.3438907, -74.6564597 40.3436968, -74.6563722 40.3435462)"
140579038-3,140579038,3790904447,2202656008,1.5550922892539152,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6563722 40.3435462, -74.6563662 40.3435330)"
140579038-4,140579038,2202656008,1539951888,5.453767230632547,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6563662 40.3435330, -74.6563382 40.3434889)"
140579038-5,140579038,1539951888,1539951937,156.40542383142343,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6563382 40.3434889, -74.6562773 40.3433902, -74.6562371 40.3432859, -74.6561915 40.3431735, -74.6561593 40.3430447, -74.6561297 40.3428581, -74.6561164 40.3427851, -74.6560332 40.3426849, -74.6559581 40.3425908, -74.6558938 40.3424764, -74.6558911 40.3423946, -74.6559179 40.3423517, -74.6558482 40.3423189, -74.6557570 40.3422801, -74.6557020 40.3422489)"
140579992-0,140579992,1539951861,1539972125,9.824575264031983,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6564272 40.3434891, -74.6565335 40.3434541)"
140579992-1,140579992,1539972125,1539972134,64.47381979466685,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6565335 40.3434541, -74.6566272 40.3434321, -74.6567213 40.3434126, -74.6568486 40.3434004, -74.6569935 40.3433881, -74.6571222 40.3433800, -74.6572831 40.3433738)"
140579992-2,140579992,1539972134,11345825874,9.375728026904595,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6572831 40.3433738, -74.6573920 40.3433595)"
140579992-3,140579992,11345825874,1539972137,98.06933577715058,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6573920 40.3433595, -74.6575165 40.3433432, -74.6583248 40.3431187, -74.6584838 40.3430745)"
140582767-0,140582767,1540034358,3790904454,6.451998995063771,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6576559 40.3451013, -74.6577288 40.3450848)"
140582767-1,140582767,3790904454,1540034362,98.8965496122671,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6577288 40.3450848, -74.6588468 40.3448334)"
141084065-0,141084065,1544446684,2111676787,32.952921784725675,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6607974 40.3470002, -74.6606865 40.3467165)"
141084065-1,141084065,2111676787,4272435878,17.44736375609831,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6606865 40.3467165, -74.6606343 40.3465649)"
141084065-2,141084065,4272435878,945429215,14.08084834050281,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6606343 40.3465649, -74.6605868 40.3464437)"
141084065-3,141084065,945429215,3046623892,17.397061489454007,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6605868 40.3464437, -74.6605297 40.3462936)"
141084065-4,141084065,3046623892,3833718163,34.80961938124389,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6605297 40.3462936, -74.6604638 40.3461310, -74.6604109 40.3459943)"
141084065-5,141084065,3833718163,10034266434,27.37581443367303,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6604109 40.3459943, -74.6603243 40.3457574)"
141084065-6,141084065,10034266434,3833718162,4.563665780579607,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6603243 40.3457574, -74.6603099 40.3457179)"
141084065-7,141084065,3833718162,945429220,5.5952162140542425,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6603099 40.3457179, -74.6602912 40.3456697)"
141084065-8,141084065,945429220,3046629267,6.108223914623131,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6602912 40.3456697, -74.6602707 40.3456171)"
141092725-0,141092725,1544537198,8948926317,9.65037629391142,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6543589 40.3499004, -74.6543983 40.3499650, -74.6544066 40.3499791)"
141092725-1,141092725,8948926317,1544537207,6.140129423333689,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6544066 40.3499791, -74.6544363 40.3500294)"
141104994-0,141104994,1544591110,3010343673,8.227694434035538,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6531259 40.3496169, -74.6530362 40.3496450)"
141104994-1,141104994,3010343673,1544591137,3.416823137867814,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6530362 40.3496450, -74.6529986 40.3496560)"
141104994-2,141104994,1544591137,4272410487,111.33591015386476,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6529986 40.3496560, -74.6522835 40.3498539, -74.6520842 40.3499072, -74.6518406 40.3499724, -74.6517631 40.3499932)"
141105000-0,141105000,1544591131,9959259076,8.506996849911957,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6545400 40.3490570, -74.6544582 40.3491012)"
141105000-1,141105000,9959259076,4272411231,28.95807657628314,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6544582 40.3491012, -74.6542294 40.3492249, -74.6541773 40.3492488)"
141105000-2,141105000,4272411231,1544591088,12.399695384269487,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6541773 40.3492488, -74.6540522 40.3493064)"
141105000-3,141105000,1544591088,1544591110,85.89589676179287,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6540522 40.3493064, -74.6540121 40.3493248, -74.6539522 40.3493480, -74.6532320 40.3495828, -74.6531259 40.3496169)"
141105003-0,141105003,1544591088,1544591079,30.216399528874316,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6540522 40.3493064, -74.6542019 40.3495527)"
141105004-0,141105004,1544591071,1544591131,6.7378198388206085,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6546070 40.3490245, -74.6545400 40.3490570)"
141105406-0,141105406,1544597486,1544597484,2.6573124117937152,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6553622 40.3485137, -74.6553892 40.3485016)"
141105407-0,141105407,1544591115,1544597484,7.048332089978217,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6554569 40.3484649, -74.6553892 40.3485016)"
141107599-0,141107599,1544646693,1544646665,23.88923135763746,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6542893 40.3481090, -74.6541324 40.3482872)"
141110564-0,141110564,10034409406,495578239,4.694516988580622,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6555646 40.3484103, -74.6555191 40.3484343)"
141110564-1,141110564,495578239,1544591115,6.280882077921724,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6555191 40.3484343, -74.6554569 40.3484649)"
141230518-0,141230518,1546024022,9959259099,26.3135849197131,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6577616 40.3483319, -74.6576260 40.3482863, -74.6575551 40.3482584, -74.6575095 40.3482277, -74.6574994 40.3482134)"
141230518-1,141230518,9959259099,495578238,34.30196357775472,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6574994 40.3482134, -74.6574806 40.3481869, -74.6574666 40.3481597, -74.6574553 40.3481377, -74.6573618 40.3479241)"
141230518-2,141230518,495578238,3018550467,38.579896030519656,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6573618 40.3479241, -74.6572071 40.3475982)"
141230518-3,141230518,3018550467,3018550468,45.99139854212702,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6572071 40.3475982, -74.6570879 40.3473405, -74.6570625 40.3473049, -74.6570276 40.3472722, -74.6569982 40.3472588, -74.6569587 40.3472509)"
141230518-4,141230518,3018550468,299813413,42.42526195046665,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6569587 40.3472509, -74.6569026 40.3472498, -74.6565419 40.3473163, -74.6564709 40.3473287)"
141230519-0,141230519,1546023997,1546024022,16.266713813802127,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-74.6579307 40.3483271, -74.6579004 40.3483092, -74.6578639 40.3483002, -74.6578256 40.3483013, -74.6577901 40.3483123, -74.6577616 40.3483319)"
141230519-1,141230519,1546024022,3447413067,7.437923759778014,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-74.6577616 40.3483319, -74.6577437 40.3483578, -74.6577394 40.3483952)"
141230519-2,141230519,3447413067,1546023983,9.761616485042337,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-74.6577394 40.3483952, -74.6577513 40.3484230, -74.6577748 40.3484461, -74.6578073 40.3484616)"
141230519-3,141230519,1546023983,1546023997,25.094809697744196,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-74.6578073 40.3484616, -74.6578448 40.3484677, -74.6578750 40.3484653, -74.6579101 40.3484536, -74.6579378 40.3484334, -74.6579548 40.3484071, -74.6579590 40.3483781, -74.6579499 40.3483497, -74.6579307 40.3483271)"
141295809-0,141295809,3833693005,3833688972,3.53291289513447,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6602914 40.3485878, -74.6602819 40.3485569)"
141295809-1,141295809,3833688972,104109641,48.34425116689721,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6602819 40.3485569, -74.6600863 40.3481490)"
141295809-2,141295809,104109641,11959213415,46.78717155008374,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6600863 40.3481490, -74.6599130 40.3478321, -74.6598794 40.3477881, -74.6598570 40.3477684)"
141295809-3,141295809,11959213415,1546064100,6.168038917090415,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6598570 40.3477684, -74.6598423 40.3477555, -74.6598015 40.3477331)"
141295809-4,141295809,1546064100,11959213406,3.5513590387674383,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6598015 40.3477331, -74.6597631 40.3477204)"
141295809-5,141295809,11959213406,104109643,18.236840310467517,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6597631 40.3477204, -74.6595659 40.3476552)"
141295809-6,141295809,104109643,10034264796,3.689482236572716,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6595659 40.3476552, -74.6595293 40.3476373)"
141295809-7,141295809,10034264796,495578237,34.235199665165894,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6595293 40.3476373, -74.6594629 40.3476048, -74.6593486 40.3475415, -74.6593170 40.3475161, -74.6592822 40.3474798, -74.6592478 40.3474261)"
141295809-8,141295809,495578237,300153341,10.100700811103719,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6592478 40.3474261, -74.6592051 40.3473414)"
141295809-9,141295809,300153341,10034266445,42.31391364889397,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6592051 40.3473414, -74.6590360 40.3469838)"
141295809-10,141295809,10034266445,104109649,4.812824676666178,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6590360 40.3469838, -74.6590165 40.3469432)"
141295809-11,141295809,104109649,11959212287,52.98438686883502,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6590165 40.3469432, -74.6588494 40.3465746, -74.6588108 40.3464938)"
141295809-12,141295809,11959212287,300153348,16.143857204979188,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6588108 40.3464938, -74.6587458 40.3463575)"
141295809-13,141295809,300153348,10034266442,4.749494230612696,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6587458 40.3463575, -74.6587278 40.3463171)"
141295809-14,141295809,10034266442,5710145291,145.34176388731333,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6587278 40.3463171, -74.6585461 40.3459098, -74.6584691 40.3458408, -74.6583704 40.3457927, -74.6582506 40.3457488, -74.6580940 40.3456905, -74.6580004 40.3456251, -74.6579245 40.3455349, -74.6577870 40.3452997)"
141295809-15,141295809,5710145291,1540034358,24.766409172972566,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6577870 40.3452997, -74.6577187 40.3451828, -74.6576559 40.3451013)"
141295809-16,141295809,1540034358,5034731121,12.310191109201037,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6576559 40.3451013, -74.6575750 40.3450095)"
141295809-17,141295809,5034731121,3018890029,19.39631034522447,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6575750 40.3450095, -74.6574589 40.3448594)"
141295809-18,141295809,3018890029,5710145297,75.40554020579603,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6574589 40.3448594, -74.6572434 40.3445665, -74.6570010 40.3442792)"
141295809-19,141295809,5710145297,5710145296,51.62236246422145,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6570010 40.3442792, -74.6566916 40.3438799)"
141295809-20,141295809,5710145296,10034409404,47.240287948801765,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6566916 40.3438799, -74.6566319 40.3438028, -74.6565293 40.3436612, -74.6564357 40.3435035)"
141295809-21,141295809,10034409404,1539951861,1.7577489952684084,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6564357 40.3435035, -74.6564272 40.3434891)"
141295810-0,141295810,4941740466,10064262068,36.482083075854106,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-74.6604398 40.3489895, -74.6604183 40.3488962, -74.6603936 40.3488445, -74.6603758 40.3488007, -74.6603747 40.3487689, -74.6603635 40.3487359, -74.6603333 40.3486738)"
141295810-1,141295810,10064262068,3833693005,10.212072585402646,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-74.6603333 40.3486738, -74.6602914 40.3485878)"
141295811-0,141295811,3833693005,4941740466,49.84415471851664,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-74.6602914 40.3485878, -74.6602615 40.3487100, -74.6602558 40.3487437, -74.6602561 40.3487726, -74.6602672 40.3488051, -74.6602857 40.3488300, -74.6603193 40.3488627, -74.6603894 40.3489285, -74.6604398 40.3489895)"
