SegmentID,M,D,HH,Yr,Boro,Vol,WktGeom,street,fromSt,toSt,Direction
33172,4,24,10,2023,Manhattan,63,POINT (988931.8242274111 208474.14370720577),3 AVENUE,East 24 Street,East 23 Street,SB
33172,4,24,16,2023,Manhattan,62,POINT (988931.8242274111 208474.14370720577),3 AVENUE,East 24 Street,East 23 Street,SB
68530,12,2,3,2023,Manhattan,62,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33172,4,24,18,2023,Manhattan,61,POINT (988931.8242274111 208474.14370720577),3 AVENUE,East 24 Street,East 23 Street,SB
68530,12,3,3,2023,Manhattan,60,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,WB
34257,10,30,4,2023,Manhattan,60,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
68530,12,4,1,2023,Manhattan,60,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
24149,3,3,1,2023,Manhattan,60,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
33172,4,23,17,2023,Manhattan,60,POINT (988931.8242274111 208474.14370720577),3 AVENUE,East 24 Street,East 23 Street,SB
68530,12,2,4,2023,Manhattan,60,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33662,10,3,3,2023,Manhattan,60,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
68530,12,4,23,2023,Manhattan,59,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33172,4,23,16,2023,Manhattan,59,POINT (988931.8242274111 208474.14370720577),3 AVENUE,East 24 Street,East 23 Street,SB
24141,3,4,4,2023,Manhattan,59,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
24141,3,7,0,2023,Manhattan,59,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
24141,3,6,4,2023,Manhattan,59,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
136811,10,19,4,2023,Manhattan,59,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
33172,4,24,8,2023,Manhattan,59,POINT (988931.8242274111 208474.14370720577),3 AVENUE,East 24 Street,East 23 Street,SB
34257,10,30,2,2023,Manhattan,58,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24141,3,8,4,2023,Manhattan,58,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
34257,10,23,2,2023,Manhattan,58,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,24,3,2023,Manhattan,58,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
36517,11,1,1,2023,Manhattan,58,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
68530,12,9,3,2023,Manhattan,58,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33172,4,24,12,2023,Manhattan,58,POINT (988931.8242274111 208474.14370720577),3 AVENUE,East 24 Street,East 23 Street,SB
24149,3,7,0,2023,Manhattan,58,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
24141,3,3,2,2023,Manhattan,57,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
68530,12,3,6,2023,Manhattan,57,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,WB
24141,3,1,2,2023,Manhattan,57,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
68530,12,10,2,2023,Manhattan,57,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,WB
24149,3,4,4,2023,Manhattan,57,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
68530,12,5,0,2023,Manhattan,56,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
